didok;stationsbezeichnung;parkrail_anzahl;parkrail_preis_tag;parkrail_preis_monat;parkrail_preis_jahr;parkrail_pflichtig_zeit1;parkrail_pflichtig_zeit2;parkrail_pflichtig_zeit3;parkrail_bemerkung;railtaxitext;railtaxiinfo;mietvelo_bezeichnung;mietvelo_anzahl;mietvelo_bemerkung;veloparking_status_d;veloparking_bemerkung_d;veloparking_abschliessbar;veloparking_abschliessbar_text;carsharing standort_bezeichnung;parkrail_App;parkrail_Webshop;parkrail_Lokal;BPUIC;Name Haltestelle;lod;geopos;plz;meteo;tu-nummer;Abkuerzung Bahnhof
2027;Hitzkirch;27.0;4.0;40.0;400.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;1;1;8502027;Hitzkirch;http://lod.opentransportdata.swiss/didok/8502027;47.2226727348,8.25200102563;6285;https://meteo.sbb.ch/?didok=8502027;11;HIK
2028;Emmenbrücke Gersag;;;;;;;;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;;;;8502028;Emmenbrücke Gersag;http://lod.opentransportdata.swiss/didok/8502028;47.0783141783,8.27682007954;6020;https://meteo.sbb.ch/?didok=8502028;11;GSAG
2029;Mosen;15.0;4.0;40.0;400.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;1;1;8502029;Mosen;http://lod.opentransportdata.swiss/didok/8502029;47.244292315,8.22415965131;6295;https://meteo.sbb.ch/?didok=8502029;11;MO
2030;Seon;13.0;4.0;40.0;400.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;Gratisnummer 0800 44 22 66;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;0;1;8502030;Seon;http://lod.opentransportdata.swiss/didok/8502030;47.3461489565,8.15880738978;5703;https://meteo.sbb.ch/?didok=8502030;11;SE
2031;Hallwil-Dürrenäsch;;;;;;;;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;;;;8502031;Hallwil;http://lod.opentransportdata.swiss/didok/8502031;47.3286387566,8.17594945533;5705;https://meteo.sbb.ch/?didok=8502031;11;HD
2032;Boniswil;8.0;0.0;0.0;0.0;;;;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;0;0;0;8502032;Boniswil;http://lod.opentransportdata.swiss/didok/8502032;47.3150387366,8.18456054926;5706;https://meteo.sbb.ch/?didok=8502032;11;BONI
2033;Birrwil;12.0;4.0;40.0;400.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;1;1;8502033;Birrwil;http://lod.opentransportdata.swiss/didok/8502033;47.2878566005,8.19901733189;5708;https://meteo.sbb.ch/?didok=8502033;11;BWL
2034;Beinwil am See;68.0;5.0;50.0;500.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;1;1;8502034;Beinwil am See;http://lod.opentransportdata.swiss/didok/8502034;47.2672198589,8.20223554454;5712;https://meteo.sbb.ch/?didok=8502034;11;BW
2100;Safenwil;9.0;4.0;40.0;400.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;Gratisnummer 0800 44 22 66;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;0;1;8502100;Safenwil;http://lod.opentransportdata.swiss/didok/8502100;47.3217579024,7.98351823534;5745;https://meteo.sbb.ch/?didok=8502100;11;SAF
2101;Kölliken;7.0;5.0;50.0;500.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;0;1;8502101;Kölliken;http://lod.opentransportdata.swiss/didok/8502101;47.3373001864,8.02646054449;5742;https://meteo.sbb.ch/?didok=8502101;11;KK
2102;Oberentfelden;26.0;4.0;40.0;400.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;1;1;8502102;Oberentfelden;http://lod.opentransportdata.swiss/didok/8502102;47.3564863954,8.04838712362;5036;https://meteo.sbb.ch/?didok=8502102;11;OEF
2103;Suhr;;;;;;;;;Gratisnummer 0800 44 22 66;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;Suhr Bahnhofstrasse;;;;8502103;Suhr;http://lod.opentransportdata.swiss/didok/8502103;47.3716354742,8.08229064021;5034;https://meteo.sbb.ch/?didok=8502103;11;SUHR
2103;Suhr;;;;;;;;;Gratisnummer 0800 44 22 66;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;Suhr Bahnhof;;;;8502103;Suhr;http://lod.opentransportdata.swiss/didok/8502103;47.3716354742,8.08229064021;5034;https://meteo.sbb.ch/?didok=8502103;11;SUHR
2104;Hunzenschwil;8.0;4.0;30.0;300.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;1;Gepäckschalter;;1;0;1;8502104;Hunzenschwil;http://lod.opentransportdata.swiss/didok/8502104;47.3882858862,8.12569323097;5502;https://meteo.sbb.ch/?didok=8502104;11;HU
2105;Othmarsingen;32.0;4.0;40.0;400.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;Gratisnummer 0800 44 22 66;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;0;1;8502105;Othmarsingen;http://lod.opentransportdata.swiss/didok/8502105;47.4074335079,8.21480549444;5504;https://meteo.sbb.ch/?didok=8502105;11;OTH
2106;Mägenwil;22.0;5.0;50.0;500.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;0;1;8502106;Mägenwil;http://lod.opentransportdata.swiss/didok/8502106;47.4145081682,8.2351552224;5506;https://meteo.sbb.ch/?didok=8502106;11;MAEG
2110;Dulliken;16.0;4.0;40.0;400.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;Gratisnummer 0800 44 22 66;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;0;1;8502110;Dulliken;http://lod.opentransportdata.swiss/didok/8502110;47.3542761372,7.94650133116;4657;https://meteo.sbb.ch/?didok=8502110;11;DU
2111;Däniken;32.0;4.0;40.0;400.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;0;;;1;1;1;8502111;Däniken SO;http://lod.opentransportdata.swiss/didok/8502111;47.3563900875,7.97877134475;4658;https://meteo.sbb.ch/?didok=8502111;11;DK
2112;Schönenwerd SO;16.0;5.0;50.0;500.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;Schönenwerd Bahnhof;1;0;1;8502112;Schönenwerd SO;http://lod.opentransportdata.swiss/didok/8502112;47.3714238706,8.00015839874;5012;https://meteo.sbb.ch/?didok=8502112;11;SCOE
2113;Aarau;74.0;;;;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;Externes Parkhaus, Tickets an der Parkuhr lösen, keine P+Rail-Abos, weitere Infos unter https://www.aare-parking.ch/bahnhof-parking/;Gratisnummer 0800 44 22 66;"Zugehörige Agglomerationsstandorte: Erlinsbach, Küttigen, Rombach, Rohr, Buchs, Suhr, Biberstein.

Partner: Aare- & Piccolo TAXI Aarau";;;;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;1;Velostation http://www.velostation-aarau.ch;Aarau Bahnhof;0;0;1;8502113;Aarau;http://lod.opentransportdata.swiss/didok/8502113;47.3913595142,8.0512737187;5000;https://meteo.sbb.ch/?didok=8502113;11;AA
2114;Rupperswil;22.0;5.0;50.0;500.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;Gratisnummer 0800 44 22 66;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;1;1;8502114;Rupperswil;http://lod.opentransportdata.swiss/didok/8502114;47.4032902507,8.12695636531;5102;https://meteo.sbb.ch/?didok=8502114;11;RU
2115;Wildegg;66.0;4.0;40.0;400.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;Gratisnummer 0800 44 22 66;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;1;1;8502115;Wildegg;http://lod.opentransportdata.swiss/didok/8502115;47.4152751447,8.16301990851;5103;https://meteo.sbb.ch/?didok=8502115;11;WI
2116;Schinznach Bad;6.0;5.0;40.0;400.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;0;1;8502116;Schinznach Bad;http://lod.opentransportdata.swiss/didok/8502116;47.4517851643,8.16694860845;5116;https://meteo.sbb.ch/?didok=8502116;11;SBAD
2119;Lenzburg;264.0;8.0;60.0;600.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;Gratisnummer 0800 44 22 66;"Zugehörige Agglomerationsstandorte: Niederlenz, Wildegg, Möriken, Seon, Schafisheim, Rupperswil, Hunzenschwil, Hendschiken,Othmarsingen, Brunegg, Staufen Ammerswil.

RailTaxi-Partner: Chestenberg-Taxi";;;;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;0;;Lenzburg Bahnhof;1;1;1;8502119;Lenzburg;http://lod.opentransportdata.swiss/didok/8502119;47.3911997554,8.17039288935;5600;https://meteo.sbb.ch/?didok=8502119;11;LB
2120;Küngoldingen;2.0;0.0;0.0;0.0;;;;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;0;0;0;8502120;Küngoldingen;http://lod.opentransportdata.swiss/didok/8502120;47.3021415068,7.94179667102;4665;https://meteo.sbb.ch/?didok=8502120;11;KGD
2121;Walterswil-Striegel;;;;;;;;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;;;;8502121;Walterswil-Striegel;http://lod.opentransportdata.swiss/didok/8502121;47.3199235687,7.963203602;4665;https://meteo.sbb.ch/?didok=8502121;11;WAST
2122;Kölliken Oberdorf;;;;;;;;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;;;;8502122;Kölliken Oberdorf;http://lod.opentransportdata.swiss/didok/8502122;47.3246831994,8.01909057757;5742;https://meteo.sbb.ch/?didok=8502122;11;KKO
2128;Holderbank AG;;;;;;;;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;;;;8502128;Holderbank AG;http://lod.opentransportdata.swiss/didok/8502128;47.4286425297,8.16662236906;5113;https://meteo.sbb.ch/?didok=8502128;11;HOBK
2200;Ebikon;20.0;5.0;50.0;500.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;Monats-/Jahreskarten am Postschalter.;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;1;1;8502200;Ebikon;http://lod.opentransportdata.swiss/didok/8502200;47.0842627181,8.34235825617;6030;https://meteo.sbb.ch/?didok=8502200;11;EBI
2201;Gisikon-Root;29.0;5.0;50.0;500.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;1;1;8502201;Gisikon-Root;http://lod.opentransportdata.swiss/didok/8502201;47.1213276678,8.39478852665;6037;https://meteo.sbb.ch/?didok=8502201;11;GSK
2202;Rotkreuz;290.0;8.0;80.0;800.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;Rotkreuz Bahnhof;1;1;1;8502202;Rotkreuz;http://lod.opentransportdata.swiss/didok/8502202;47.1417641672,8.4304952639;6343;https://meteo.sbb.ch/?didok=8502202;11;RK
2203;Cham;61.0;6.0;60.0;600.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;0;;Cham Bahnhof;1;1;1;8502203;Cham;http://lod.opentransportdata.swiss/didok/8502203;47.1782438774,8.45750476373;6330;https://meteo.sbb.ch/?didok=8502203;11;CHAM
